Altitude (m),Water Body Proximity (km),Rainfall (cm),Slope (%),Dam Proximity (km)
2111,1.02855528779086,11,22.4246137235581,30.8983352008378
1983,9.54225625616054,96,8.89600210758851,23.7954238525655
256,3.01160178455699,175,0.341127143227302,30.4694539205326
2110,6.1795450200161,8,5.21433395942407,26.8213501629965
905,6.05628998276806,88,3.94762580547034,38.8501646665407
1222,6.02562967650511,153,25.9105709719303,35.3110628548563
2962,8.01597503094943,143,9.80647729069059,32.7600660913617
2552,6.01384319359279,7,16.2847635192023,1.09857147036392
1908,6.5337602311717,68,3.04327030441229,48.2519303267473
1466,4.31685159968507,161,15.447534053529,34.1644165919139
1942,8.00573574105273,89,11.7230647113149,22.8303500075228
2965,3.41919361694713,146,27.242865373322,10.1996304530888
2159,2.82483722057549,195,4.91051501368269,32.0258628045556
1750,2.26529614315298,22,13.9846797463364,26.3953526760375
2937,6.5453128692917,3,29.8403374425514,33.9079145081689
472,9.10681512704008,83,11.9311879671456,47.293873473939
608,0.00075943071799367,88,6.22887273510506,22.717935485925
621,1.64120650165983,107,3.6000426252706,45.8739028829292
2705,3.95895310526072,43,4.15938520975855,23.9868902785936
610,1.31454983892885,119,15.3165220588406,29.1961340353315
628,1.80336586990077,163,20.7668263125883,9.17835442652053
1245,2.93621694474565,20,27.9623624029019,0.0969079386657135
2899,6.589981721825,45,13.9656401849078,11.2405640798222
2128,9.44918157903387,132,12.7034123520512,6.96809330256726
811,3.26308047675055,180,26.2535283685603,34.5348753354208
43,8.38799313768983,120,29.3284879966483,0.490041093117188
2159,2.32383077058076,16,14.8157466555065,11.3373454171482
1648,8.85002087074122,77,22.3632797277667,13.3978426969066
2187,2.09210094578277,85,7.16131565944956,0.815425301127876
1946,6.92563739256569,120,7.30668450070005,26.6901469544693
1340,1.97075750648952,152,2.01870048134712,29.4720707962049
13,7.0875036531374,74,11.6965530239836,28.4951276415591
2840,6.40066943873688,94,12.0090247732641,25.6519928544881
535,1.20246580386658,76,11.4977245087802,40.0742215622559
2079,1.48087784277391,73,7.92458715443482,28.0966710669261
3,0.331979360726965,32,15.5776457757212,33.281873566816
2732,3.63961261434843,67,11.5115055095096,24.0289620436517
1519,3.85812543857031,72,17.4208226406058,26.4314685601388
1216,5.52357916292411,163,17.7363062816878,36.2563483872213
2299,2.31316751117735,72,26.1474875813415,11.2901215766839
1182,1.82500348467115,113,27.2535793330743,34.9112511621095
2466,1.95575577681363,173,23.6581590224152,35.4053803907119
2323,3.67497932587962,41,29.3882604669818,44.6240981488465
2426,2.75805770052589,18,15.9253926231647,4.88552488977526
203,3.89183820846478,33,2.20261216079796,3.96530198352144
1031,0.854297795418458,195,29.5873432316807,34.8210485732389
2933,8.03586745823246,21,16.0867375634845,37.9901984188928
38,7.26151406767021,10,24.3871611768635,25.1988583148397
402,8.6871463671703,161,1.34911568064418,20.126014239362
1437,7.80996487314884,104,9.10057507269876,42.5430402656292
643,9.60245737766546,187,25.8386383841303,19.5706158138382
532,5.44804308967148,96,4.47657692230592,44.8200596603276
2471,9.88588738687611,149,20.6702692841599,37.4748719445949
2793,5.76661846187896,166,17.1062441430694,26.1450702893489
1347,5.53771301266135,122,19.7201422931348,34.6701719150601
2470,4.50192941616122,7,7.34700005629361,47.3829805616175
2855,2.92975979129678,5,5.20368425960531,17.6474966694728
2920,5.36983400871525,151,13.1523828483089,7.05535830406489
404,9.23540005251168,46,6.0362756979062,44.0517469801276
2692,2.78726083850526,32,1.12493179574771,48.0883699774215
201,7.60696514016483,164,2.15398235456985,38.162321613608
1116,9.79161932536021,163,17.3070561643722,48.8853355549662
2666,6.17720106798688,72,29.4839172873362,2.35325457481271
1109,9.59400621177723,49,17.1803139173329,5.52148407016466
2732,3.17584027019006,72,29.4343270585507,37.7159024227542
2680,3.57985730970941,161,14.9011445188581,7.41703393531156
2479,7.58932023662763,47,10.8399573176296,27.3821550691619
787,7.11485043922407,92,4.7881071703313,29.9277880921861
388,8.92438335933788,13,1.10179164423367,49.9523262147223
2759,7.7344052677471,173,19.5442912846276,45.1292069262652
2764,6.73494001511201,67,27.4454364959258,12.5799510601972
2289,3.24978471749741,180,19.9831038590571,24.4139155213717
791,3.44773636608747,48,0.789478828796809,8.18741951160392
2211,1.3148306612845,48,2.15206322190926,15.9901949673762
1731,3.56046400790132,107,22.1527568544945,12.3205001376258
2973,7.24853622772907,199,24.8744350157787,4.33993507511121
362,1.4767887655228,34,26.9487808008645,12.6936034667403
1932,3.21257491658998,2,4.94143368125218,28.3818732430343
363,1.43925693942721,141,26.2298463565112,17.7158311207498
2362,0.884198410097628,180,27.0405896910068,4.11758336414092
2950,6.30531860105018,181,26.0306898386689,2.06351244354929
1272,3.64653177997117,157,14.963443384214,17.5955911699632
2099,4.29572941471642,16,18.8503108372895,9.81511137524306
1219,4.82828852814016,25,3.10453241674615,32.591026414599
163,1.68780143608473,184,3.14464741505338,16.9555186315788
874,4.92738605968116,108,15.8102460310471,15.4120455665584
485,8.17345802122864,10,6.43692910348335,42.1818821990728
2224,6.02311935191293,80,24.8332630714385,35.9343072911386
1020,5.40028410800187,154,25.615651679937,3.59365821417594
2584,8.91087161774357,40,20.0322772208832,47.5139201014378
1993,6.50973519402184,73,8.39811878452016,30.561273631248
1451,4.00925301249049,32,2.56641946385774,36.5496510849313
2655,6.57344884981566,58,8.46647696534184,31.9758778367147
218,4.40245009872024,144,10.5315318446176,37.3524477123759
860,7.92066036699269,150,29.855297177752,24.1431813864477
1387,0.835009471867415,39,29.1089456325687,4.60346067245367
2227,6.39978449529924,121,16.572300126144,49.4247847444026
62,9.35348143336575,111,15.1534793152887,46.930680451197
1175,8.61013281551724,141,18.441038344855,2.4990659666387
636,7.19129099852065,175,7.91136844119603,30.3700879159062
2022,3.52206519054583,103,20.0570941251463,33.6466038318503
767,4.5430269922923,58,11.2652831860912,4.52027800156801
671,0.687379151672198,172,0.777449581876462,36.4932382087233
1077,4.2638784415121,117,8.83312841475934,47.5333834468157
718,1.09929801525736,147,17.265622082561,36.5106609703188
1936,8.38874621992752,104,26.3890334486886,16.5759721535402
840,9.06506645654867,83,16.866718811961,47.1066462026726
2795,1.65677442347849,138,0.493672237513224,6.25819358021248
897,6.47041936845344,175,27.5245808401457,7.40073008050012
1505,2.43557739582635,1,14.3557786598531,12.1330562375114
483,4.35452548706962,43,26.7280923640368,9.68593614571366
2166,8.69214168400304,158,2.97334564320526,30.2540046893861
1288,4.5664075110284,182,5.38901010518231,32.9035977871801
254,1.02930029209748,4,25.8949624016581,8.18077568142463
1198,4.4893971590803,147,17.0839115770535,20.0297661734049
1118,0.531663734750254,191,9.5239373933452,39.8810915053939
2777,7.50434354599492,42,20.1919600739546,9.79150387362121
698,7.37369984082685,101,28.7092560380782,35.3801597553237
2345,5.89843880993013,58,25.6134407223548,27.0224821199953
2524,1.74488529823164,168,22.4901309384005,26.2412959411803
2599,4.2770352227387,193,28.3996226737339,12.8880874279967
1989,7.11632853987319,18,12.2491725547539,24.3394895584386
1214,4.310723883113,190,5.43173303204726,29.6795838115947
1023,6.57836817870589,50,15.9564974040712,41.6131726059267
2505,6.22276193381715,124,10.623378893996,30.3775763459879
2249,3.59512117824631,193,2.89617941537876,36.4876966095966
2617,6.69802838780977,136,17.4345441810383,36.5757631760477
1184,0.29547311418505,172,0.0370786938525702,41.291215008817
1919,1.40930909328673,173,7.55294556183297,0.108741206626173
26,3.30294211499143,41,15.4107706538679,43.8985431071505
640,3.69584870569159,113,11.1383612085938,17.2881856519532
2309,0.0244446636869866,140,28.9883122932285,26.7361187788901
669,2.39643956504342,2,18.657353055016,44.4194312013474
2517,1.51925800503975,98,25.6084854789864,39.8167360209873
1539,7.30835852877189,73,15.4292977065363,38.41179731392
1544,9.87275800975237,180,22.5904120517823,18.8032127590626
2214,6.29142217911725,101,1.43046017119538,27.229068333673
1084,7.18880554385061,31,24.6360004879164,42.0629866177393
1073,5.36420508768501,92,4.07067308239066,45.5990968454696
619,2.08555753039737,86,2.63505126367331,38.7481797023754
1655,4.4380551337707,120,24.7051895018859,6.08483887736936
773,2.00850015915155,200,0.418663426382444,37.7688165494879
708,1.61197876672507,108,8.88482690195894,49.6021468851127
2793,8.79470135109609,128,25.624620629817,17.1490916652803
1785,8.11129949445198,134,18.3404924132103,11.2499463501436
1101,0.897789416729712,88,9.07551241781508,40.1845419352205
1439,2.4182659642597,56,13.739126960416,32.6636655589793
2309,5.35397783457325,137,27.2287335942529,43.230017549115
2891,8.75151836270404,59,6.63653086231196,49.2298924717957
1059,7.3911667185133,10,6.60014341495025,2.80814158738946
2649,4.645534600938,14,0.861131450701016,18.8095879012106
1770,7.64316749850808,1,24.4683004727242,31.7480017472702
2734,7.127975628524,130,24.9969430655783,31.5047191984625
2415,4.16568801880954,160,17.2512749814134,39.9191655791626
363,9.24215093412618,36,6.86335890005081,26.9904717402979
1075,6.68335703287925,11,25.6635682893926,36.6254228820642
1250,9.55761879175614,5,27.7192897993739,38.6660819010948
624,9.12958988544063,194,16.692707216996,28.7402744540991
1558,6.55437907643734,154,3.84144650499292,39.4397846320856
737,4.55053616019951,152,6.59088558345412,26.2424727090811
492,0.553304913610179,44,24.672739540521,14.0750496768185
1593,1.22822849887621,150,9.30970888867692,22.8015966449131
1683,5.55275713748372,126,3.0946537199907,22.8877972031828
526,0.58949886549534,14,14.7464314240226,23.9059704849494
598,7.7346951514536,44,0.617841327478084,11.2761066401573
1009,1.90596270805936,76,25.4712475784846,35.0888341183087
2757,9.38744403550733,112,11.8334544467509,45.4428260206427
1907,4.41680206075398,186,1.26113443195732,6.08311180365582
2895,4.86925082093169,114,9.87465373731467,44.6403804266556
1122,8.7524721706391,176,24.6115272852541,9.00277038126519
380,6.58103898108379,177,11.891616078321,48.7014324627599
46,7.54199884625199,165,10.3318016745619,36.8202105003616
542,7.41307566033836,181,0.914303723142532,4.810494996834
1194,9.45745894284404,193,1.1710233583606,48.6576765978508
1082,5.66440753319218,116,7.21077078395788,19.7259554373184
1212,6.56343003047339,13,9.01364674320853,38.416267273269
1994,5.25053167618519,86,25.6652390878627,5.03637233997945
2926,0.113267271535964,153,7.43586503316425,19.3861891410618
1890,0.262746308745597,159,4.8329804962975,11.5211653854185
1392,6.88583152683147,168,3.37820819830555,48.0821706546534
1943,4.74672740044831,24,19.1758716199745,34.499775481621
869,9.57702747322503,131,25.3999623990209,49.0866889871638
1310,1.68428845605306,66,6.43948252940816,8.69268879945059
2965,9.45857637469295,132,11.9475468721956,27.1732944211241
408,7.95452375321328,135,11.8413670817572,24.0988149760118
843,7.2465225796704,95,14.8036074254096,11.6829352204693
2996,6.4108882372737,42,10.0010155079722,25.4270276221629
1524,4.60833891658893,52,16.8542240440308,19.7558503235067
923,2.20927901729735,191,25.2587670191931,27.4050102921819
35,3.98599824123755,189,22.8090441202718,24.0908144788196
573,5.64989200244164,195,24.2855609936356,8.72894305017695
707,4.90547527969614,10,23.7779829073793,23.7484167244606
1347,9.70703030081238,126,7.68846931063315,42.462269666819
2375,4.76714385284776,22,16.3554323170775,28.250537519371
1736,9.3968942892401,60,18.8482546933235,14.4512811221238
2834,3.33173011828797,108,3.16112478396182,20.4873757765579
2823,0.490214473652558,143,15.4994342007015,20.7911108799516
2074,7.73442738184191,60,28.638402256845,28.0737116338197
1135,2.46530463706259,136,17.8805712343716,29.4356446598354
1659,2.14354943362543,134,29.1911593779767,17.0232624249901
2664,7.47293056286685,199,12.5098392287237,3.40786880215189
1877,0.687246416041735,178,9.16774779525145,38.8329645264378
1807,4.00577644914773,28,5.10348868545741,44.889139887726
249,9.75875193680266,78,18.4184282798537,43.7056060301515
905,8.41580733746845,33,4.27756996954212,5.75348183945866
2230,7.2484853134286,0,16.7470005391475,20.2399030951226
730,9.40047870358057,175,6.18634349917126,8.26663812691552
1865,1.59470844990092,48,8.01799086377576,48.639185941062
862,8.50727269365342,18,28.5071915857459,8.62794938944505
1617,7.34735776912353,169,26.996341406372,29.091060633452
199,4.97751556530331,90,25.3128877532918,43.1654791015359
149,7.68930044227562,170,3.18763437371511,42.4734796130439
1379,7.1112312684566,155,24.0860480541427,2.73186693015928
1674,5.88481823376693,149,15.6655662027991,8.70404620338179
413,7.29317997242551,181,28.3896495836332,29.4027038774995
760,6.48015516045013,82,22.9851814202004,0.343684898149904
909,7.36981349976387,34,6.55099384113935,46.5218751714906
2099,1.07675745440654,93,15.5232657962341,34.5245331151269
1516,2.31379362715158,115,15.0455076167246,20.2030978740736
476,6.74040750192997,196,8.56728243979395,4.61000306761385
1404,9.69564795475703,68,1.72798357571539,18.7279650772761
2330,8.32503307061379,2,29.3964056219203,25.0793342778548
2200,6.67885962171858,197,11.9324224102041,26.140730616653
591,6.23647492138027,26,0.0192005475708312,18.9816591899781
559,8.19196109597467,149,25.4766598149903,8.30857628177233
716,3.44937412944442,9,23.8343740441954,23.5257869426549
2520,7.59069452807202,111,2.50589899389008,34.7466115538666
1574,1.91285087623278,35,24.8363617277318,4.06033877944174
481,3.16687442956005,43,28.5856669406462,7.17878606651718
2281,4.51035727673711,188,12.9240976067308,46.5518202990805
501,8.53588485033179,145,16.484759881279,45.917639735695
814,6.07736831070941,81,21.7612885450456,15.0147825117788
1594,3.18153929066681,46,6.83064444649655,47.0940614205417
533,4.5355761586868,19,12.0167248688606,35.2793146364445
741,0.421414019816775,121,12.6186036704502,43.2204326662135
2652,9.28249528348773,156,1.40234439647795,20.9708872245228
1294,5.78903015542218,8,10.1693952312405,1.10919294854461
1918,1.82904414183697,107,23.0509640789827,20.375126515561
1075,7.87944978262401,16,4.32024601896323,23.0660633918652
2631,7.12860834046402,9,2.55168141186428,8.8839552868873
2413,9.61980144191877,74,2.6752483193529,7.93530705126504
1142,6.21299044498741,103,1.10622351542227,25.7430208339563
992,9.05018929638403,98,3.4599219182767,38.4246448965799
23,6.16875456010416,142,0.327455593671783,20.4875977407872
457,4.54197881749052,162,29.1634171196619,13.4010494714503
2122,5.51458008381057,95,6.09395021623032,47.0320280967691
2281,6.89003836415117,85,15.2121258158856,10.5553125982196
398,1.08458559259775,118,3.79823439388522,45.3939853869904
1628,5.8796806576399,135,3.07103849061847,46.9758148384238
1888,6.70896400499213,51,18.9151197314076,25.3583777092897
1558,8.27839100975102,197,22.4882542400159,42.8839278535987
1274,6.15984798047454,122,6.25372614280433,14.059509057072
1243,7.88739727559558,96,21.3774958504682,16.8208203467813
1596,3.33556007237937,78,20.2172607033348,0.934301705048513
827,1.54649448076502,151,18.8814417324768,15.2246467232062
980,8.13493301640562,190,0.0319201549977233,43.1447430894418
133,3.757165319177,6,25.2410522952946,20.8198316085331
1799,2.86152210309318,101,1.85981777684091,31.1581818110037
335,8.02411778331621,66,17.0923332919062,41.0745448353442
5,9.46621041735921,60,19.5956797354474,3.68438593102356
524,9.76655275322065,81,27.2271876666597,37.8831665573511
1739,7.91663592053843,102,1.95827255734087,35.0679293593978
2903,0.853325220333487,44,17.2630047979601,47.1680651351705
898,4.25339718890862,169,7.96977314274294,4.3747010082715
249,5.06207196504277,104,2.931200737308,26.2787013139151
2059,9.90953958604059,35,8.6235339867613,22.1708018306576
2103,2.08219063531139,139,5.68712490149682,47.0999852581934
2079,0.16344764117413,116,5.95116445298396,3.00833511504227
2161,0.0717286311241172,101,7.04664976400588,34.2902289657447
1992,5.76114978494002,14,20.3933347156975,18.3241403470482
1881,3.15555041411938,63,19.5650508619853,48.3353170440259
2247,3.13393191236143,200,26.7983847777434,36.9951493994013
2644,0.877875842808483,67,20.3872510958003,30.9520195639672
2202,7.65387449496341,56,25.8636096241772,17.4911900398809
2214,4.69161772862755,87,2.14722698986404,18.3675447119433
2902,2.95444369504046,78,29.7979121134841,30.0121635738905
2707,4.35150544516892,186,29.0505917885456,5.636105031249
2549,9.82844953077354,136,23.262990761644,31.1112600979784
1507,7.11993108526481,84,13.5545651125375,18.9327693971864
1975,8.59602146781758,56,15.6707633931124,26.4630519285892
175,4.79347624683599,33,24.081001318044,6.99905995551652
361,3.56834639546414,70,8.61573937144508,15.5726730607677
2244,6.9970276277992,26,19.3092911862813,18.4914389480764
872,0.90535784824066,181,0.174914060434803,44.3315326419554
2696,0.536420066091408,110,6.73289934789496,15.7836876873567
2897,7.85063240474306,43,1.19044356076918,4.5241341571525
1212,3.70504962060235,195,15.46719216377,49.9853962867722
760,9.93494272924233,49,5.41597639446223,46.6777883781075
1873,2.80096358654975,32,6.8347528597867,21.6234580548046
2875,7.05239044299049,189,22.5727904092879,27.3533372726335
2903,4.01230067577203,79,9.75142273134697,23.1057313021181
588,1.28370238565233,163,3.66293710841263,42.3132194429226
1004,8.68486601872872,0,2.36560747162775,25.6851706800152
2490,5.78168394639988,77,9.52297320947478,19.8692779724458
2591,0.709407632202803,36,25.7248956097625,45.2706238420811
2494,9.29612431266738,60,14.3808926533267,13.0923917315122
1347,7.81321493239207,11,11.6411965474183,28.3854598943207
1219,8.85054529550478,172,0.823171766363205,16.8570379173748
356,0.383464952091156,173,27.509185109734,45.2149965435882
1142,4.05770524027774,6,27.8491587141787,45.9879066549854
2913,7.72608882043465,12,15.2401826372621,19.3179110928513
185,7.1350203909672,4,3.86817108829424,41.4932082968308
1003,7.44693053433291,28,14.1838023621132,18.4834001299069
1239,7.71859294317462,136,0.259507324121427,32.6896315890534
2098,4.23352922831719,151,3.40829651028654,47.0359280347579
2648,0.978770386106952,83,29.3597769432685,17.8827393097829
1135,8.50481604897233,140,17.0876218408683,14.6078837075476
2630,1.0384021661663,91,9.56776722382721,33.8927026587348
2512,4.39857888883555,156,4.97637151886905,40.5153100802179
1326,4.1174778582288,71,27.3645697769153,4.60869307618817
1075,6.58378760875516,62,21.073814183207,4.56816621897117
2924,6.59434576095089,120,6.91878758808671,27.7695993825838
883,4.06693165516482,108,24.7504224727339,45.9104829195412
1767,7.2492669853048,192,16.12600556885,9.944395188149
9,4.67033721171867,89,10.3730649313988,2.38503620400987
2391,1.193688722892,58,7.8194162677201,42.2495725993387
2020,5.68832910711617,135,18.0757749931258,38.0590429313198
353,5.28189130080463,167,26.0337032869142,10.8409443525027
339,9.00320149116935,129,20.3791535901412,45.5259445087066
2449,1.51536031470688,160,11.8265869073983,5.12565771658541
253,0.919555114241281,58,4.39244328067924,9.08651718982285
953,4.0324268412557,115,15.8669017109579,47.8056142664669
990,8.04651463814608,29,22.0170613423893,5.03034739898601
2382,4.18155775776113,121,22.9597307896501,26.2367286288591
597,6.42369191271941,30,14.2913500230868,17.0035766940362
2182,5.21454582757075,136,13.8378846107678,15.3491320365662
2865,9.93816960934671,167,13.8885847953305,47.7106891002454
2057,4.42861451821599,170,3.39193991529714,23.6289152733687
1900,8.72372021799271,11,3.29816605574981,22.6851195604026
2629,9.49890846629879,199,26.9804772403139,42.8314472353122
2281,0.147731143127888,57,0.394897950859968,17.5733936724825
678,3.99935199735092,105,19.0954560190854,0.243460448240912
498,9.42635800172577,58,4.15488721610634,40.7895572026639
2968,5.06670415861287,68,3.74701018919566,37.5913901886518
1979,7.15852417305326,81,29.3517137996219,23.0116536867653
768,5.04329759011179,180,0.416105545344955,42.0269787904696
1504,6.78835264251842,140,24.1308084723252,28.4594546842104
251,0.0438131564419786,96,12.6689055793002,39.8854915512815
840,6.11996901839688,35,5.0865854604428,1.86223194691768
416,9.61174737436569,174,16.8092546622998,44.0677054849765
2989,2.51841300930145,50,5.29191956246432,38.6415760361609
2333,9.07341102305461,30,17.9899208178072,30.9667029222259
823,8.66609628569049,90,23.8071390861322,21.6237499319718
2445,8.28706282969636,61,17.509739129755,28.2004172428157
1794,3.3680036335593,67,25.2893674330617,18.1031484680214
2420,2.11245922930007,93,24.1960900180509,33.6677921774412
529,6.99824326043937,187,4.86699178189068,21.3300783795737
2181,7.77096119901331,152,17.9950658034696,38.077377348999
1950,4.1051098084659,169,14.4960728791141,38.6154942183161
2542,2.55591145099041,83,26.78051570261,0.414031755500149
2586,6.07938574965197,37,20.9028461268224,38.2199733070033
2715,6.831795612421,136,26.3595157254219,30.2446018562494
1150,3.75426599965849,179,29.5119258463499,40.0600673797185
1416,6.24454779751307,55,16.1871635590633,27.9182069889116
2688,0.12665205752276,44,11.5929776559336,13.5577556665837
1557,0.431712424238012,175,21.5625361805795,22.5451890589903
747,8.33548906463996,123,20.2334748081071,43.608134300009
585,0.818451146389113,134,14.5454373553566,1.71120756286402
1433,4.23904472010395,10,8.58236749704295,16.8249114384491
2718,8.1994281286853,67,17.7041168889805,48.2676596318816
2841,4.9827556963885,31,13.4424991462584,3.59986625152564
103,3.70146187629088,115,22.681347032085,8.88852924199151
1214,5.97221610764144,83,22.933827225493,31.0459352299438
2971,3.12322766471438,119,15.3997799724489,30.3123015286417
2087,3.50121220131868,64,3.36734896757235,39.7892658217618
1999,5.58233966687948,160,24.6200939896571,37.5053643179474
348,8.48067329277574,140,26.8029652568164,42.2104852061748
1148,4.41591733526399,95,27.1266371789456,25.4261820326285
874,6.91844706474305,138,10.8832277850045,9.13474708585512
2463,5.90972334686271,189,1.63811614033193,27.7140112384716
1433,7.81311928820749,54,0.450469528270691,44.0763420683045
1858,8.32922262982712,4,19.9655199616634,38.637398465834
2735,9.98877043638733,126,13.67512855896,46.3786242829865
2766,8.97432465809466,108,11.1841216597034,4.86312038578283
2994,6.55621031915784,102,6.1190973453841,4.23104273141309
2519,7.90285910104168,135,18.1666746824381,38.7052594422898
1531,5.39725413765949,61,8.91892723691649,30.5403713997248
1310,5.2331803952389,83,3.48902372517038,46.7904641938809
230,4.74964099250495,105,29.6318406988684,36.5494407930472
2031,1.79766984864962,148,18.6921680305282,1.52691182449206
1387,0.967371877099321,108,12.3987724065769,28.9252651864959
405,6.6096121159223,191,23.6644694983174,46.9940443258788
2957,6.26764007237544,200,24.3774795842674,7.93136252744778
945,4.31785514078803,168,2.01501051977182,6.58638229579808
349,0.0308981063987623,24,21.1146672947858,25.5595013050615
2342,4.84226652352589,24,3.38233787067497,27.7519283657794
1194,3.00804815321398,77,26.4015306715059,37.3181429983362
2468,1.36569272346866,146,12.5253738484163,45.570391667191
240,7.32156784411464,90,7.43276797940358,2.9406746790935
1573,9.90435361391938,28,16.813019668932,40.8760206523445
1070,0.0405787615300013,129,24.3453098005127,44.9565097086091
1489,4.4548102535193,99,22.8651051172618,25.6401517510177
1402,0.116550603376144,70,19.736264729434,49.8293347475214
2270,1.74763177761971,3,15.6672208854857,10.3680027824754
2081,3.24363496451574,195,5.11911432788461,0.0658967495004437
437,7.79310933772785,149,26.2566913596933,36.9236554735486
1810,0.282373026233516,9,14.5287031012785,1.4669724547619
2453,1.82368144517682,126,12.9335401772043,47.2033310841867
593,7.60223803593603,195,23.4901098431175,40.6174991941014
477,7.72955596502389,189,26.4746138681012,7.10429574658913
1175,4.62309410428749,39,12.5537748805059,27.2374291105736
1582,4.14790717524124,28,27.8165104124904,49.2256443178638
92,0.223023502246323,16,10.8143508420488,49.3365259241226
2058,5.67809584715322,156,23.1482508652727,14.6451252241755
1365,2.60927798655831,198,13.0924151619119,38.2994149744109
529,2.0230657040001,109,19.6719360522504,29.8248701419757
1192,5.51139266229594,113,3.10224526685933,21.5225611397829
569,0.651798274453693,188,7.81972750066767,40.6607881274695
1022,5.856171261732,129,26.5347134087326,35.1590751361224
1362,5.74171906570994,140,27.8786417013637,37.1704143312756
117,9.38906601489339,63,0.562687317658805,11.2153848236485
2197,5.47895799478742,69,22.0953332350181,7.53715793335339
1846,5.35850742511513,175,29.5843667665994,31.5309609196628
1675,7.63768585100956,86,10.9763690743613,30.9975651857273
913,0.144013420210335,33,13.0213726941436,43.4091390400642
2000,8.93848441466914,95,22.1203782212226,41.8628538941101
161,1.06433216144544,50,20.3954736304511,15.4888164436775
64,3.82496226720955,112,29.6538485250129,12.2032029646022
1972,0.130406163711218,150,9.32685329575367,8.39499474558495
682,0.764063700337511,129,14.0964682609592,21.744593575009
1048,2.56715011523173,129,26.6496388864244,21.4656153663487
1365,2.83002072442236,105,18.1849237757205,16.8232514587711
285,4.64982993227064,38,22.2399346935646,0.00309785715869593
2197,7.13085077188311,137,22.0060989479328,15.4249332547543
2319,6.00650566046406,82,26.8966279800324,40.4303588312607
261,5.70988941552758,56,20.8417919236665,49.8847894428075
2146,7.15322510817828,144,0.895645767169889,40.8832700576389
2162,7.26776501726723,123,19.5064424825253,10.5086421839443
331,5.8013341959167,149,19.4248733218896,48.388061033619
1538,1.14838139574478,116,5.0055602540051,26.925538437588
1347,5.36026249429803,149,14.4641475854306,29.382641421575
2885,4.40461931957887,3,14.7623058231376,36.1989534320423
949,7.48914183845653,112,24.6591203416554,8.89203351795505
175,3.60753539951978,173,13.8106050755811,44.5064959128949
1594,3.48910391152924,100,5.83005576155299,45.3690316643382
2785,9.01491435219372,46,4.06341412164719,5.91435199043579
2436,1.56085871615304,168,9.58336165628192,49.6569207696599
2355,7.69820545851111,91,20.3299138397808,33.7811688037854
356,0.413182855771497,94,10.7498117693161,11.6323752414655
2769,8.68605596737721,15,14.6888914436922,48.896424425986
231,5.16861076591403,109,22.8303372466198,30.7678752671149
655,7.66152975029911,3,3.57289981177172,6.34895201300266
711,3.1071208163333,182,22.3362914261037,27.8983801979954
1944,4.54001669062929,58,21.4720362395186,48.149157609499
695,7.6305146005048,189,17.4194194871073,25.058610492335
2731,0.449276931137241,100,1.33071126957537,46.1507915800912
543,0.526922771357651,189,24.7548651951915,1.63152265614217
109,1.34104494948542,162,8.74503813621616,3.55495787465398
2055,5.6353707315424,82,2.3269801629572,42.798250096625
1792,8.22219641703145,123,22.0115164030026,46.7849623339193
1098,8.25406172527745,62,19.7408512055975,38.8602535081962
2117,2.81359616798422,61,25.9445657850489,36.8588484293595
2114,3.48811624497542,196,19.2165712963441,24.2184054178947
2635,3.41698832334935,72,22.5707468152424,25.7616574441651
1885,8.58363274053899,93,26.8073918501469,39.6959230880605
2254,5.66614587206059,143,16.8172224064218,29.3350005389749
473,6.19118532019288,168,8.86444265142209,17.6574307511141
957,9.71282053760738,148,3.50394357007874,6.90997505802972
1733,7.03254344455346,23,12.37476668408,24.0026195691912
855,3.31466157041153,96,8.7835835017748,49.9077110143842
1600,1.35122050904879,69,23.6155921768286,13.8116895496668
732,4.95571325694484,163,27.4250914871108,4.36493161223485
1986,3.15720245367069,183,3.14839799187557,40.403263382531
1840,7.37213666532819,198,11.1590126257693,6.78454138909942
2474,3.22287134804261,22,16.8358078144224,35.5404136743723
31,5.14770961353606,21,7.18375391271909,29.5466786761531
1309,3.17396729544124,94,13.4211252087788,39.9023399322513
972,2.99024184674324,123,27.9505570586794,0.12401601752452
243,7.87556212656148,84,21.0058103759565,42.1982439444107
2789,8.36973611966769,75,7.96790165521878,37.4608277723845
1857,1.99097507530001,54,20.5382182082943,8.73362507853178
2759,2.2230245619947,66,25.3284129542005,41.1137729655692
1271,1.71578584485731,137,18.3356696449106,12.2685165737801
1569,3.67017883301768,141,2.77628684633878,46.4084112411487
419,3.75359200497529,192,1.79291808841152,41.5536946586578
506,2.61366436974128,75,29.1762606540897,3.03929398455182
1274,4.37799338261826,95,5.88698893657081,46.5672268471788
608,9.79084954060588,11,7.83739525089525,12.4175519246591
448,8.00171288814864,53,4.29377225087035,10.1881893610519
2898,9.42889132785391,10,11.7975922693184,33.693688073363
1110,5.78540638430315,78,27.8660500258961,32.3146918516611
2831,6.89466050023543,124,21.8158040402485,29.3830461714584
1512,5.85981293053544,72,17.7185802973394,49.8350558163378
1375,5.79528440465787,137,11.2011685526206,43.5999191089376
734,6.79465709016515,87,20.4511681670552,14.8871628977815
2319,6.31645392444903,170,6.74157307939208,3.91485144504862
756,6.37364672102776,54,19.5041944506724,3.56409810713198
1764,2.10800231227318,194,14.7467674037282,43.9270256349802
1704,4.93987504369645,28,23.6256629555725,25.0012440965935
